transaction_id,customer_id,amount,currency,status,payment_type,merchant,timestamp
181b2071-8dff-49cc-9e41-c4b2bf23d86c,ccf39ddb-2bae-4f68-895c-841243cd6963,89253.94,GBP,pending,UPI,Uber,2026-02-15T20:47:16.408815
27659e7f-a29c-44bc-b062-93165c4e3b1f,eb765906-dd85-4d13-b3f2-5fd5abbc1398,74145.74,SGD,reversed,WALLET,Swiggy,2026-02-24T03:47:16.408820
49163e90-44ba-4eb6-bd1a-06a63c653112,4bea2f52-f447-4534-a3c7-954a386d676b,12619.62,INR,reversed,WALLET,Swiggy,2026-01-19T07:47:16.408825
9ed9fb2f-cbd7-4061-a51a-9891447ad9cf,8cdafcd2-b20e-43bd-beb4-b2692f232700,10.01,GBP,reversed,UPI,Uber,2026-04-04T14:47:16.408829
bfd5ee1a-919c-4880-8a18-4cca3c3f8bf8,d9989ee0-2113-4820-884c-079f8f983166,97499.01,SGD,pending,UPI,Netflix,2026-04-04T21:47:16.408834
d238d845-2ac6-4407-8860-842e114853fd,27ef4e0d-14bb-43a2-9eff-13538a9fb772,3370.72,USD,completed,CARD,Zomato,2026-02-24T08:47:16.408838
22f11756-7cf1-4a4d-82c5-eb9ac81cfc08,9e4bce2d-47a5-4c91-994e-8ef988e47f87,3929.38,USD,pending,NEFT,Netflix,2026-01-23T03:47:16.408842
6ed814a4-40b4-4114-a4b6-b10d9894561d,b4b6132b-50d5-427c-9a5d-d144fce96470,51067.08,EUR,failed,CARD,Swiggy,2026-02-15T18:47:16.408847
25810012-870d-46f5-a68e-df6b3e8cf281,510eba06-285c-494f-beb9-50d65f310fd1,72622.38,USD,completed,NEFT,Netflix,2026-01-28T14:47:16.408851
e4366931-c54e-4479-9710-de7325e618f0,e43fab3c-341a-47ae-b47a-aafac8fad589,68045.01,EUR,pending,NEFT,Netflix,2026-02-25T14:47:16.408855
906213b7-c590-417b-b02c-01418cefac24,4c45ec04-e711-4e5b-a086-e78d00d9b5f9,34655.68,GBP,failed,UPI,Uber,2026-01-18T07:47:16.408860
2caac660-69e9-40bb-90b4-0aac8d47e2c0,8f3f830b-cee7-4f83-9366-e9eb8fbf8a11,34984.82,USD,completed,UPI,Swiggy,2026-02-27T09:47:16.408864
b248a9ba-fc55-43ce-9ca8-03c2da0a237b,300bbce3-39bc-49ae-9056-b465b2dbd72e,15342.14,GBP,failed,CARD,Netflix,2026-02-18T06:47:16.408868
37edf10c-dae4-4c59-97e6-7fa40e37c8b5,1fc5084f-a48b-4e5e-b64b-1bac600c62be,88253.12,INR,completed,NEFT,Netflix,2026-03-20T08:47:16.408873
a7f56550-1201-47c5-835b-c94f06e15f46,31757c05-a6a9-4250-9e9f-4a002715715c,52085.72,EUR,pending,UPI,Zomato,2026-04-02T18:47:16.408878
c0774464-eab2-423e-8e5f-0fdf64e57493,39a5baeb-0f2e-4484-abec-1d14c004553a,26939.01,USD,reversed,NEFT,Flipkart,2026-04-10T00:47:16.408882
9f24b819-759e-4aba-99aa-e1bc8a58dc5d,0483ca8f-66c4-430f-ada0-9907d994653a,35936.62,INR,reversed,UPI,Zomato,2026-02-09T20:47:16.408887
14f1b73a-5df4-48f1-ab15-55302c9a33da,5efacbca-8950-4108-ad7b-a46bd4468589,16627.16,GBP,failed,WALLET,Uber,2026-02-11T03:47:16.408891
6fc90549-29ae-4b6d-942c-38716bd93a45,c2dbbbe6-5566-434a-afac-80a981c788fa,1482.78,SGD,pending,IMPS,Amazon,2026-02-10T07:47:16.408895
21f505f7-2261-49a0-baa5-d40e2efd5dce,73bbc9a4-7650-4837-accd-fcd657903a78,32036.02,EUR,reversed,WALLET,Swiggy,2026-04-11T09:47:16.408901
e2b576db-3583-4603-920a-a08216bbff37,e1269d0b-00a4-4779-955a-d8449aa21ba5,67559.25,EUR,pending,IMPS,Swiggy,2026-02-03T06:47:16.408905
23819837-33fa-4c70-851b-b8d95e983375,8e7185a1-f5cd-4852-be19-802b0bf9b331,69274.65,EUR,reversed,CARD,Swiggy,2026-03-20T10:47:16.408910
007a77d7-64d0-4a91-bf1b-d919541331d3,7b7c5699-994a-45f4-88ae-90be6d0f87e7,69809.44,USD,completed,CARD,Swiggy,2026-04-05T14:47:16.408914
dba72f6e-3a16-4a3d-8fc4-63d7ccb611b1,26d19dca-2396-406b-8ae8-c3b8d977c5d8,95889.92,EUR,failed,IMPS,Swiggy,2026-02-13T01:47:16.408919
2021895b-304e-4923-87e2-583dfd93198d,56af32c6-4db2-4c0a-84c7-00cc3ce9b05c,1398.62,INR,pending,UPI,Netflix,2026-04-10T23:47:16.408924
2c609e61-4d74-42d4-bf42-52806c352d06,8102ce61-a62e-40c3-8e26-ff9c6049cb7c,53955.41,USD,failed,IMPS,Flipkart,2026-02-24T11:47:16.408928
db396d27-506c-41fa-afdc-187b048706f5,e9aed945-7668-42bb-951c-ccd1b8996ea2,40581.55,INR,reversed,IMPS,Flipkart,2026-01-29T18:47:16.408932
32419c21-ee88-4d03-8b6d-676e7578685c,bda52525-667f-4eab-8787-b929737af70b,73721.01,USD,failed,IMPS,Flipkart,2026-01-18T02:47:16.408937
5078e02d-ef12-4ea0-bb1c-3694773d12e5,173caeee-645d-4d65-991c-31b2ce30cfd9,54988.57,EUR,reversed,WALLET,Amazon,2026-04-11T15:47:16.408941
79e4e8a6-43d1-496b-b663-d1df259fa50d,f764a5de-ed1f-4031-8e20-f1a836070a29,58133.77,SGD,failed,NEFT,Netflix,2026-04-07T21:47:16.408946
f1003eb0-bf52-40f7-96a7-05942955e4e5,e11ffde1-7d72-45c2-a783-87e921a85a3c,46633.82,SGD,pending,IMPS,Uber,2026-02-22T16:47:16.408950
d0a120a0-ae93-4d3f-83cc-4dec899403b4,e11ffde1-7d72-45c2-a783-87e921a85a3c,49534.93,USD,pending,CARD,Netflix,2026-03-02T22:47:16.408954
6b432529-6064-4e28-bc7e-a9b5d4ef76b2,a9988462-4ecb-4c1f-98a7-8a4e3949fbf9,21926.76,INR,reversed,WALLET,Flipkart,2026-04-01T21:47:16.408959
18637f69-21ee-4f1b-a08b-961b595e38cf,45fa5871-9a97-4996-9b56-f77bcf0eb860,30613.56,SGD,reversed,WALLET,Zomato,2026-02-12T11:47:16.408963
d58c55e6-03b2-45b5-b9cf-08fa9f869a24,41186b9f-b7c7-405a-b6bc-d67588d639bd,16713.47,INR,failed,IMPS,Swiggy,2026-02-18T05:47:16.408968
672a442d-daad-4566-9e1a-5d1ff86a269f,5f8485ea-83cf-426b-b16a-b2c3d6f7d2b0,90259.58,SGD,failed,CARD,Uber,2026-03-19T20:47:16.408972
ee9f7c16-cb94-4e49-b18a-3ec9562ef878,38215f43-140a-4694-8f15-8627e80c9282,37149.17,EUR,failed,UPI,Amazon,2026-01-28T20:47:16.408976
73c26378-294f-44a9-88d1-da1fb28e890f,f3364495-92ac-48be-800a-ef73f662de0d,85741.41,USD,failed,WALLET,Netflix,2026-01-30T22:47:16.408981
b40bfe05-f63b-4ac7-807c-751e9ea30e77,2d4974b1-c7dc-4bda-983b-5155d45fb772,60894.06,USD,completed,WALLET,Flipkart,2026-01-19T00:47:16.408985
76efcb53-b43b-498f-b829-3e8c7eea5d3d,347c6bcd-9b0a-4434-95f1-9a0ec19cf70d,17431.02,SGD,reversed,IMPS,Amazon,2026-03-24T12:47:16.408989
a93ad18f-ad7a-42f7-9d89-fc960db73df4,1a1be1d5-9273-43e2-8a17-c4a5d244a493,35822.37,INR,failed,CARD,Uber,2026-02-23T22:47:16.408994
94799a0d-1938-412d-9234-b194fa0f7d64,e9e5b4ce-d38f-4aca-8f60-ae7ae4fd0fd4,77834.56,EUR,completed,IMPS,Zomato,2026-02-18T18:47:16.408998
374a5539-6e33-444a-ba07-bf5c127c92cd,477be7bc-5ac5-43e4-aa99-eacf896687da,40877.11,EUR,failed,CARD,Zomato,2026-02-12T12:47:16.409003
c65b5919-2e19-4aaf-9416-61c40beb8a3c,2b76762c-b551-4ed7-8624-f1194647e49a,1117.37,INR,reversed,IMPS,Zomato,2026-02-24T06:47:16.409007
5f6e8e9d-7d7f-490d-b031-4db749b3a25a,f22a5fb3-f24d-4f1f-9c4c-db3c3fee15f5,50633.42,SGD,failed,IMPS,Zomato,2026-02-01T09:47:16.409011
dab9ba45-8cd9-481d-a6df-e4fa8f86cacf,ea22c2e4-312e-4ff6-b46a-73a62eb136f1,64995.94,EUR,pending,NEFT,Zomato,2026-03-09T18:47:16.409016
cfe4b09c-ccc3-402d-9ca3-511a85f977b2,31c58a25-1787-41fa-9577-8bccc2d19f28,37517.77,GBP,completed,UPI,Flipkart,2026-04-10T13:47:16.409020
ad1f27f4-c66e-489f-a912-a180378cda4a,632e0cf0-8dfe-467f-bf87-475c4020528b,13277.31,EUR,pending,NEFT,Amazon,2026-03-25T23:47:16.409024
2068018b-af96-4eef-87be-90fd27bc11d0,05db54f0-403b-4faa-8cfc-a558fdc4ae96,32038.33,INR,failed,IMPS,Netflix,2026-03-21T11:47:16.409029
0f8efb90-e4e8-4a0c-9937-90f5ac23e6fa,95d45ab8-a8ac-4c05-964e-7a25ffeddeb3,88824.38,INR,reversed,NEFT,Zomato,2026-03-11T23:47:16.409033
a1d4b2ed-1b4f-41d8-92f1-b5b1a9d4eac8,2ba4e683-bd07-450c-acea-85c807a849d5,56854.78,USD,completed,WALLET,Swiggy,2026-01-30T14:47:16.409037
054cb43b-9f55-4c9a-abf9-63b60765fb0e,e5561d13-afca-418d-afa7-839eea531e6c,13009.35,INR,failed,NEFT,Swiggy,2026-02-02T06:47:16.409042
4d910325-c569-40e9-8d9d-b496831138db,b0627d30-0b2f-4e2f-86a6-6f2ff4021670,7737.8,USD,completed,NEFT,Uber,2026-03-25T04:47:16.409046
46df6a98-6fc8-4c1a-af00-64ff87050f6c,086fa4fd-6940-446d-97c8-5e2261e1ea22,51884.18,INR,completed,WALLET,Amazon,2026-02-27T05:47:16.409051
603ce592-97a8-4c08-bbb1-4245cb9e9b6d,20e027e6-db0e-417a-85b7-6cbd123c3137,48613.53,SGD,pending,CARD,Zomato,2026-01-17T07:47:16.409055
15248a6e-34e3-440f-bb7c-54c40db67160,1196f34d-8673-4e2e-8878-0b820f7963df,68438.17,SGD,failed,NEFT,Amazon,2026-01-26T01:47:16.409060
36fb6c73-3e3b-4c3e-9a39-79da32ce50c6,36a4aa1a-d66b-47b1-b742-b630563207b8,27659.7,SGD,completed,IMPS,Swiggy,2026-03-27T05:47:16.409064
ae8e8db3-c794-4f65-afad-24916222cd8e,7a9a4a55-ac1c-4fb2-ba99-a6794f00e7a6,91774.32,INR,pending,UPI,Amazon,2026-02-22T15:47:16.409068
45b8574b-9c40-4dd2-9f67-41f024ca249e,8cdafcd2-b20e-43bd-beb4-b2692f232700,19938.92,USD,reversed,CARD,Uber,2026-02-13T07:47:16.409073
91eff489-c915-44a3-ba37-f8e78310b8fc,461da1cd-2366-4077-8566-92a57341596b,87578.68,GBP,completed,UPI,Flipkart,2026-03-17T00:47:16.409077
34cea5d0-0e19-440b-b81f-2da2ebcc34cb,12792973-5deb-4bd5-8423-0d0274c4d927,10401.57,EUR,pending,WALLET,Uber,2026-02-16T02:47:16.409086
06d5a574-8d47-4d2d-b91a-3d58885fd17b,183a5775-2c6c-4434-87f6-a07e889e852e,83761.1,SGD,pending,WALLET,Flipkart,2026-01-23T19:47:16.409090
ccedf3f2-4b70-4e33-9edb-bfafa0fe68aa,a52452fc-b07c-4f0c-a227-1f349200de87,22656.25,USD,pending,UPI,Netflix,2026-03-23T17:47:16.409095
024aa5b4-5903-437d-bbc7-6356bb4e1763,ad612435-c94e-4367-af38-d122092e2f8b,56938.27,USD,pending,NEFT,Netflix,2026-01-21T21:47:16.409099
b5089333-6c29-4da4-8715-275ec7020a4e,aff07ffe-9b9b-4c55-b8f9-4ecc1ad5e0db,63881.77,INR,completed,NEFT,Flipkart,2026-01-25T10:47:16.409104
2f01fc0b-8dab-4eb3-8e86-7b93f89b9fa9,2e49292c-b404-412d-b94c-7b52bc591d2a,12272.45,GBP,completed,IMPS,Uber,2026-02-23T16:47:16.409109
7139b424-26a3-43ba-8085-b04aa260e1ac,71697d19-1f9c-4a7e-b8b3-900392aae169,93246.33,USD,reversed,CARD,Swiggy,2026-02-25T09:47:16.409113
f161b3d0-0110-4d97-aa07-62ff31deca12,994db8af-6c81-459e-b41d-2a08ca52e995,17426.23,INR,completed,WALLET,Swiggy,2026-03-02T23:47:16.409117
6ab0a19d-f965-476a-863d-b03f354a4c2a,63ece63d-e889-46ba-a4f8-19a7b5ce9751,94629.2,EUR,failed,IMPS,Zomato,2026-03-16T02:47:16.409122
000fabbd-ce47-4447-8445-07c6cc7eba1c,b5555468-de1a-4395-b53d-2e1fccfa59d3,4018.45,USD,pending,NEFT,Swiggy,2026-02-16T03:47:16.409126
417e59b2-ea15-46a7-ba37-0b49727b2e52,9177d43a-6299-4340-964d-5adafbe74c00,62114.6,INR,pending,UPI,Zomato,2026-01-26T14:47:16.409131
055e5715-c5ec-45f0-9a1c-3b2f5ff86c79,8e1a675c-89e4-4a9f-96cc-3f035a8cfbb6,84090.33,INR,reversed,IMPS,Swiggy,2026-01-28T22:47:16.409135
f9fd7203-f749-450c-816e-2e5005046ea5,1c1969a3-9205-4f73-993c-2f1dff0ff5d7,68284.33,GBP,failed,WALLET,Flipkart,2026-04-10T19:47:16.409140
d25bd50e-72c0-45ad-bc38-844039c0dfdd,d377182b-98b7-486b-9a21-865fdd079f94,73829.38,USD,pending,WALLET,Uber,2026-01-31T22:47:16.409144
c4677aff-f769-4e64-bbec-49725832fe32,2ba4e683-bd07-450c-acea-85c807a849d5,81204.88,EUR,pending,IMPS,Flipkart,2026-03-27T21:47:16.409148
2ee82e56-5ba7-4a37-8188-fd6360974885,e5561d13-afca-418d-afa7-839eea531e6c,20321.87,GBP,reversed,CARD,Netflix,2026-02-10T05:47:16.409153
cb740f83-cfc7-4bf7-a1c1-d8d686d295fb,d13bf504-bddb-491c-8ae6-000e2c4d4d84,90855.58,USD,pending,IMPS,Amazon,2026-02-01T17:47:16.409157
4e9cec1c-bbc9-49a0-9f02-b787ba6960f0,68ebf842-3115-40e4-afac-e7b5e397f361,15904.76,SGD,reversed,NEFT,Netflix,2026-02-16T13:47:16.409162
9ed116c9-6441-4571-a1cb-7bc2df4435e4,df502f7a-eedf-46a3-831f-588484a9d9d7,2843.28,INR,reversed,NEFT,Netflix,2026-02-10T04:47:16.409166
e09584f5-fe1e-4800-865e-905227e01acd,30d16b37-51dd-403f-8210-b936f5c9333c,14239.33,SGD,reversed,CARD,Flipkart,2026-02-02T04:47:16.409171
b58c7cf5-e706-4867-9566-742f73d87c2d,510eba06-285c-494f-beb9-50d65f310fd1,58884.17,INR,completed,CARD,Swiggy,2026-03-01T11:47:16.409176
c1b9935c-436c-424d-8429-dd0a559814ef,5955e1da-e25d-4835-b165-1b64a8d43c2b,66692.84,INR,reversed,UPI,Amazon,2026-01-24T00:47:16.409180
e16e5ade-e96f-41d5-b1cf-a450ff55e247,a3ec25a9-15a9-4128-9470-0bf04a55e5ca,33875.77,GBP,pending,WALLET,Uber,2026-03-19T18:47:16.409186
ec040e63-eb8a-4b5f-b37c-b13f1ac9669b,ace4a7cc-3eb2-4d3a-9d5d-252bc4d18341,13006.95,EUR,reversed,IMPS,Zomato,2026-03-20T10:47:16.409190
9dd57315-aeeb-4263-8c68-ed38246a5b8d,4c9f4142-0b94-4888-80eb-fcf12b55a57f,40128.86,USD,failed,WALLET,Flipkart,2026-02-02T16:47:16.409195
ce15fa9f-8fb7-45aa-91c9-cb5108915cac,b28aef43-7c88-4484-b911-74a584c69f50,7055.47,USD,reversed,CARD,Swiggy,2026-03-23T23:47:16.409199
dfc3b0ad-6438-4ed7-9262-c584bde8e2cd,5c78f493-ffa0-49dd-b619-25215d4125cc,54156.56,SGD,reversed,WALLET,Amazon,2026-02-10T02:47:16.409203
928c3976-ab49-44ef-9db2-e74ed7c6004b,5145c5cf-b7fe-46fe-891c-a0e71a292a91,76522.42,GBP,reversed,NEFT,Zomato,2026-02-18T16:47:16.409208
049aa51b-aa36-47b3-8cb7-3d171b7ba4a7,7a8abd5d-d4b3-4e2e-b528-86289d2808b2,18557.47,USD,pending,NEFT,Amazon,2026-02-17T04:47:16.409213
dc11bb0e-2ac4-4866-b419-2da477589f6c,6e42b9d9-2825-4ca2-9fdc-ce609d2c4504,34763.07,SGD,pending,WALLET,Swiggy,2026-03-08T19:47:16.409217
04be9ec2-4467-4a17-95f5-70f24bb78546,b58ef2df-8b70-41f5-919b-b3eadd5a3e87,78931.79,EUR,completed,NEFT,Zomato,2026-04-08T01:47:16.409221
458ba60a-0f31-438d-8baf-3a36706ca8f8,477be7bc-5ac5-43e4-aa99-eacf896687da,50195.28,USD,completed,NEFT,Zomato,2026-03-05T10:47:16.409226
0754838a-c91f-4439-b07c-654a89b07a64,596ea57a-1fa6-4a2e-bd48-17146c93058f,51836.33,GBP,reversed,UPI,Flipkart,2026-02-11T21:47:16.409230
377d6b17-62f8-43ee-a9d1-a449dc583617,7850dd27-f88c-4599-8bbe-89b49b77bdff,82361.56,SGD,reversed,NEFT,Uber,2026-03-23T01:47:16.409234
d60707a4-d046-4de4-94a9-947c84778f27,4ba38b15-76af-49c9-ac1e-5ab7f60e7fca,55649.06,SGD,completed,NEFT,Zomato,2026-01-26T00:47:16.409239
f1e412da-767f-460c-b5c7-58fc65cbd191,1b1b695c-2b33-472d-9aba-119c01f902af,68639.6,GBP,pending,UPI,Uber,2026-03-06T00:47:16.409243
f97b879d-fe9b-4417-a4a0-c340382425d9,cab5182f-4fc4-4930-9840-1bce195f0526,41589.87,EUR,pending,NEFT,Amazon,2026-02-02T04:47:16.409247
0f47bc0e-f3c0-40e6-9623-c26acecacbea,055c91bc-a673-4444-9bb0-95775dc50689,53334.48,EUR,failed,WALLET,Zomato,2026-03-24T05:47:16.409252
7fd58f7d-7a61-475b-91d6-13c3447ce1ff,2b76762c-b551-4ed7-8624-f1194647e49a,1235.86,GBP,pending,IMPS,Swiggy,2026-01-28T12:47:16.409256
05519633-83eb-4ce6-bdbd-87a718912642,1213423c-afba-49bd-870c-24805f2495e6,85849.78,GBP,completed,CARD,Flipkart,2026-02-07T20:47:16.409261
c7306085-3b9c-4cb6-a866-b4afc0767cc8,6e42b9d9-2825-4ca2-9fdc-ce609d2c4504,85883.98,USD,failed,NEFT,Amazon,2026-03-07T22:47:16.409265
a2e97005-542c-4f21-8e48-626699b47910,81258378-5e54-4906-8751-79c39f37096e,20538.95,GBP,pending,IMPS,Amazon,2026-04-04T06:47:16.409270
ad0fd941-8066-4a18-bf45-55dd26a872e4,d574f4fd-e578-4cc8-97d1-cf92298b7540,60570.95,GBP,completed,UPI,Zomato,2026-02-11T02:47:16.409274
1638dea7-ea0a-4f51-9a8e-990d19a1225f,84e8b27e-1642-4a03-9d24-549dc722d2de,88170.36,EUR,completed,NEFT,Zomato,2026-02-19T05:47:16.409278
6a2f4941-585a-4571-9c67-d31c0206a1ad,448d99b4-a600-44a5-8b01-6a9d58d8cd8c,94283.87,SGD,pending,WALLET,Swiggy,2026-03-22T10:47:16.409283
cbd36cd5-2825-451b-b595-333c2195da53,609d4cf8-8b7d-42c0-b6cb-f15a0ac59cfb,2499.61,GBP,reversed,WALLET,Swiggy,2026-03-10T12:47:16.409287
fc7dc39c-5710-49c3-971f-d1fe202e4ab8,2c6bebff-b58e-4288-9841-8b4839722882,75385.84,SGD,completed,CARD,Zomato,2026-02-26T01:47:16.409292
e8cb370c-b99d-49eb-9163-ccb6f0a65eee,206cb84e-d56a-4ec7-b5f5-0bd051c2bb63,63584.54,INR,failed,NEFT,Uber,2026-02-13T05:47:16.409296
b7f5393a-7cde-4a35-bc72-8b7108076e20,f84a8f76-d388-426f-9a20-9123b70f7139,61180.24,INR,reversed,WALLET,Swiggy,2026-04-06T19:47:16.409300
f2294f0e-ede5-48ad-95b9-b59d060040ba,4bea2f52-f447-4534-a3c7-954a386d676b,8039.66,GBP,pending,UPI,Flipkart,2026-04-16T07:47:16.409305
9225da6d-cace-4a7c-acae-450c9f1190fd,e8277ee7-ecf9-43dd-b6fe-a122aafed1de,24005.78,GBP,failed,IMPS,Swiggy,2026-04-17T04:47:16.409309
750f3709-8b47-4dd5-ba94-92038778d942,39a5baeb-0f2e-4484-abec-1d14c004553a,8540.98,GBP,reversed,WALLET,Amazon,2026-04-09T05:47:16.409313
0d449649-d403-4d4c-84a6-e62f24160774,632e0cf0-8dfe-467f-bf87-475c4020528b,59924.59,EUR,reversed,NEFT,Uber,2026-03-21T11:47:16.409318
e048d83d-9d7f-4a0b-8a71-a584ceaafba2,88bdc00f-f73b-486f-8b4e-d272b7492fb6,18666.68,EUR,failed,CARD,Netflix,2026-01-31T02:47:16.409322
113a33bc-6f95-4ff0-8cc4-0c1c066fe08b,10f5b930-b399-4e99-ba61-55a00df0f94f,29475.41,SGD,pending,UPI,Uber,2026-04-12T13:47:16.409327
febd6c32-ac43-4cfe-a981-f45c552ed74c,8f3f830b-cee7-4f83-9366-e9eb8fbf8a11,8741.15,USD,pending,UPI,Zomato,2026-04-03T09:47:16.409331
b9fdc470-6a1b-4e3b-8a58-19abcd3cae8a,5a1715fd-3c02-4dbc-8c94-78adcd1b0daa,54334.24,USD,completed,WALLET,Amazon,2026-03-30T14:47:16.409336
4de9fd85-85de-4cda-ab35-c1878acc1e64,698c4efb-9b48-476b-90ee-44bd78f0b6a7,62836.86,USD,completed,NEFT,Amazon,2026-03-25T18:47:16.409340
b1c5921d-4928-456c-872e-1bc7b0a4193d,27ef4e0d-14bb-43a2-9eff-13538a9fb772,64118.04,SGD,completed,UPI,Swiggy,2026-01-20T05:47:16.409345
eb254d9e-1fb8-4652-b972-888e4c985c5b,2b8858a3-0e29-4030-910b-4e9070a1ea6f,13297.47,USD,completed,CARD,Flipkart,2026-03-07T17:47:16.409349
75812b36-baf7-4100-9335-31ea84ce87f1,2900bd45-c8b2-47b5-a61c-bdd40c7f156a,12234.93,GBP,completed,WALLET,Zomato,2026-03-24T16:47:16.409354
d596576c-28d3-4ac2-ba26-bf2881b3df06,03aa5802-1fb7-4a67-98fb-a2a02623e450,39444.09,SGD,reversed,NEFT,Netflix,2026-02-26T13:47:16.409358
1dd270be-13aa-4500-b104-be17b5f26e2a,886d3042-3fff-4794-9d2c-782df6b7dca0,2797.19,EUR,pending,CARD,Flipkart,2026-02-23T07:47:16.409362
800d6db5-fc33-4081-9edf-00b50a1cb6e6,7fabc562-61a4-4d80-990f-e359d8b0c7c1,15470.89,GBP,pending,CARD,Flipkart,2026-02-13T11:47:16.409367
31587df1-e911-4b6e-b061-07cc593cd0bd,77d3685d-861c-40f3-9013-7c9faf40d87e,64876.91,SGD,pending,WALLET,Zomato,2026-03-12T16:47:16.409371
bfcf02eb-5e6e-44a2-991b-d7efdf40daf5,165abe5e-432d-42ee-8563-d69963eaa9c6,2244.67,GBP,completed,WALLET,Amazon,2026-04-02T18:47:16.409376
031939f4-5e5d-4e49-9de9-b223a6e8fb9b,5912aaba-bd52-433f-851e-f15e6ae11137,33785.46,USD,reversed,CARD,Netflix,2026-04-14T14:47:16.409380
cd5436ca-42a6-43c6-9855-bd78171ee632,4ad22ab1-658b-4a52-acfc-9c7bae61e301,54448.19,EUR,completed,WALLET,Netflix,2026-01-24T00:47:16.409385
6bf0bc04-d8a8-4f23-bc89-a797a8b938c4,64bbdb9b-ea71-4094-99df-aaf913521f4c,66914.58,GBP,failed,NEFT,Flipkart,2026-01-30T20:47:16.409389
33799bbe-77a1-4927-a9e7-7aa31e339ebc,2d4974b1-c7dc-4bda-983b-5155d45fb772,34753.38,GBP,failed,IMPS,Uber,2026-04-01T16:47:16.409393
122e298f-f698-4475-ba36-b44bc8ff3166,5fd1757f-7946-4f29-9f2b-a950f2db5d84,63614.34,INR,failed,NEFT,Netflix,2026-03-11T00:47:16.409398
ea286b58-c58f-4453-b63f-b45c728fd9d3,73a3b297-3b7a-4f89-b03b-925e26cbb8f6,74991.47,GBP,failed,WALLET,Amazon,2026-04-12T17:47:16.409402
a47f6efc-9a07-45c5-8dc7-ae76e1c57402,ea22c2e4-312e-4ff6-b46a-73a62eb136f1,31272.07,EUR,failed,NEFT,Swiggy,2026-02-23T06:47:16.409407
fb07284c-ad09-4d16-b120-c508034157c7,db1c5532-c651-4441-b63c-7c929af75e47,49173.38,EUR,reversed,CARD,Flipkart,2026-02-07T12:47:16.409411
81dadfc5-35ff-4a2c-ad56-0cde511cd20b,39a5baeb-0f2e-4484-abec-1d14c004553a,13128.2,USD,pending,IMPS,Amazon,2026-03-01T09:47:16.409415
f0386714-234f-4fa0-b650-c0754e978899,cf730073-77e7-4958-b8c1-ed1696602f20,42018.03,EUR,pending,IMPS,Amazon,2026-01-20T02:47:16.409420
3108d2c9-dadd-4f1f-9446-79806292e89d,ace4a7cc-3eb2-4d3a-9d5d-252bc4d18341,23968.11,GBP,completed,NEFT,Zomato,2026-02-23T17:47:16.409424
264bbbaf-dab9-4c4e-867d-700c5b0b1587,63b7a729-fbab-4a66-b20f-e2bad65db760,69824.66,USD,completed,WALLET,Amazon,2026-01-17T04:47:16.409429
70e26246-8031-44c6-a651-b7334a39ba9c,f0459393-2674-4862-8a16-8bf167bd45f7,95780.82,INR,completed,WALLET,Swiggy,2026-01-23T20:47:16.409433
e95ab22f-6f05-4b36-a78a-fefaf6a4f73c,510eba06-285c-494f-beb9-50d65f310fd1,67474.72,SGD,failed,WALLET,Uber,2026-04-12T03:47:16.409437
9b1117d2-4e9e-4ff5-8daf-6d3fdf46ac44,97ec8419-88f3-496f-9c6e-433a7dc46bbc,56782.17,SGD,pending,CARD,Flipkart,2026-02-02T18:47:16.409442
50ae604a-0a66-4175-ae28-414d942c9e8b,1b1b695c-2b33-472d-9aba-119c01f902af,94712.71,SGD,failed,NEFT,Uber,2026-03-14T19:47:16.409446
79acbc43-ab15-48f6-9529-84d06f87d66d,333be33f-11af-468e-bf83-ae66f94dc18c,65719.97,GBP,completed,NEFT,Uber,2026-02-01T13:47:16.409450
f41d5b45-8631-46f7-988c-1fb946c08778,6b454bb2-595d-458b-b87d-d95e480e838f,94750.27,USD,reversed,CARD,Swiggy,2026-03-05T06:47:16.409455
3f6f8800-ab25-46ff-b636-71e639670b4d,299d077f-299b-44fc-a4cd-de9b1d370171,20537.44,EUR,completed,CARD,Flipkart,2026-04-07T08:47:16.409459
c26966a2-93c0-465b-979d-ce6f7fd43fee,604df011-ff7b-4d62-b710-06de26368014,80411.47,USD,failed,NEFT,Uber,2026-03-30T21:47:16.409464
3e421229-d825-4623-8eac-23e2bdfed3c1,f0d6b84d-ab97-4a8a-a790-5e14ca0feeff,72281.96,SGD,completed,WALLET,Flipkart,2026-02-19T09:47:16.409468
73b1a88b-be12-49ae-95ca-3d610a14368b,ea929614-2392-46eb-a858-9d431a98d817,56743.74,EUR,pending,WALLET,Amazon,2026-01-17T08:47:16.409473
4dc12bbb-0601-4b8d-ace9-4a8413b05a88,abea165e-597e-49be-9689-14f7280b4720,70238.21,USD,reversed,NEFT,Netflix,2026-03-04T12:47:16.409477
282fb9a1-656c-45e0-98b7-a320d9f7dfe9,5fc6757f-5ec2-49e8-9a8c-8e95f891c575,43580.76,INR,failed,WALLET,Amazon,2026-03-01T08:47:16.409482
65d7342e-6e65-4f82-ade2-e7d9ee736b43,9927b0fc-e9ae-49ac-94b6-5df5720e39ad,74667.5,SGD,completed,UPI,Flipkart,2026-01-25T02:47:16.409486
12f76b48-61a5-4ab2-9098-d20bf9c7b85e,1a68b099-d58a-4ab5-96c2-cd268757aba6,87895.4,USD,reversed,CARD,Netflix,2026-02-08T14:47:16.409490
